,id,city_state,name,address,current_opening_hours,business_status,latitude,longitude,weekday_text,viewport,tipologia,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
41,ChIJTZ4BLJ_zXpMR9nPMcZaSmpA,Goiânia/GO,TAG7tur transfer aeroporto Goiânia,"Goiânia International Airport - Alameda 4 - St. Orienteville, Goiânia",True,OPERATIONAL,-16.6297182,-49.21362269999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -16.62833062010727, 'lng': -49.21224727010728}, 'southwest': {'lat': -16.63103027989272, 'lng': -49.21494692989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
42,ChIJF5BzTmPyXpMRJKI5VTSEYpg,Goiânia/GO,Aeroporto de Goiania (07591),"St. Orienteville, Goiânia",Indisponível,OPERATIONAL,-16.62969,-49.21328,Não disponível,"{'northeast': {'lat': -16.62833722010727, 'lng': -49.21192837010727}, 'southwest': {'lat': -16.63103687989272, 'lng': -49.21462802989272}}",aeroporto,,,,,,,
43,ChIJR-2eHc_1XpMRwCUOQ4b6Zf4,Goiânia/GO,Condomínio do Aeródromo Zezé Alves Ferreira,"Condomínio do Aeródromo Zezé Alves Ferreira - Soalgo, 830 - St. Novo Planalto, Goiânia",Indisponível,OPERATIONAL,-16.6240907,-49.3478317,Não disponível,"{'northeast': {'lat': -16.62270897010728, 'lng': -49.34651422010728}, 'southwest': {'lat': -16.62540862989272, 'lng': -49.34921387989272}}",aeroporto,,,,,,,
44,ChIJOY-vHJT1XpMR5IpGf5EB6fM,Goiânia/GO,Aeródromo Nacional de Aviação - SBNV,"GO-070, km 4 - St. Novo Planalto, Goiânia",Indisponível,OPERATIONAL,-16.6255809,-49.3492887,Não disponível,"{'northeast': {'lat': -16.62431422010728, 'lng': -49.34771167010728}, 'southwest': {'lat': -16.62701387989272, 'lng': -49.35041132989272}}",aeroporto,,,,,,,
45,ChIJL0Kyb61hXpMRaZELt7kwnwg,Goiânia/GO,Clube das Aguias,"376, R. Jasmim, 362 - St. Palmares, Trindade",Indisponível,OPERATIONAL,-16.5903484,-49.3965638,Não disponível,"{'northeast': {'lat': -16.58896837010728, 'lng': -49.39520027010727}, 'southwest': {'lat': -16.59166802989272, 'lng': -49.39789992989272}}",aeroporto,,,,,,,
46,ChIJd9SzLG39XpMRslqZ4RFpDOU,Goiânia/GO,Aeroporto Antares - Polo Aeronáutico,5Q3V+F3 - Aparecida de Goiânia,True,OPERATIONAL,-16.8463125,-49.2073125,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -16.84497562010728, 'lng': -49.20596657010728}, 'southwest': {'lat': -16.84767527989272, 'lng': -49.20866622989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
47,ChIJ02zLBqdjXpMRUE_Bbl3YN7A,Goiânia/GO,AERÓDROMO ARNAPAR,"SÍTIO ARNAPAR, ZONA RURAL - R. Gama - CORA CORALINA, Goianira",True,OPERATIONAL,-16.5342511,-49.4013139,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -16.53296457010728, 'lng': -49.40013852010728}, 'southwest': {'lat': -16.53566422989272, 'lng': -49.40283817989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
48,ChIJFYSgXkOXpgAR1OKNmO51kyI,Belo Horizonte/MG,Log Serviços Auxiliares de Transportes Areos Sa,"Rua Tenente Brito Melo, 264 - Barro Preto, Belo Horizonte",Indisponível,OPERATIONAL,-19.9201557,-43.9541902,Não disponível,"{'northeast': {'lat': -19.91881612010728, 'lng': -43.95279432010727}, 'southwest': {'lat': -19.92151577989272, 'lng': -43.95549397989272}}",aeroporto,,,,,,,
49,ChIJ9_kVzOaZpgARt4EsGK7_Fug,Belo Horizonte/MG,Av. Álvares Cabral 387,"Lourdes, Belo Horizonte",Indisponível,OPERATIONAL,-19.92656,-43.93862,Não disponível,"{'northeast': {'lat': -19.92509442010728, 'lng': -43.93733882010728}, 'southwest': {'lat': -19.92779407989272, 'lng': -43.94003847989273}}",aeroporto,,,,,,,
50,ChIJq-JjC1KZpgAROzZ4xHVZVjY,Belo Horizonte/MG,Terminal Conexão Aeroporto,"Av. Álvares Cabral, 381 - Lourdes, Belo Horizonte",True,OPERATIONAL,-19.9264495,-43.93841219999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -19.92506072010728, 'lng': -43.93708637010728}, 'southwest': {'lat': -19.92776037989272, 'lng': -43.93978602989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
51,ChIJHREq0OaZpgAR9OnaFsf0YgA,Belo Horizonte/MG,Belo Horizonte Conexão Aeropórto,"Lourdes, Belo Horizonte",Indisponível,OPERATIONAL,-19.9264933,-43.9384473,Não disponível,"{'northeast': {'lat': -19.92508602010728, 'lng': -43.93713287010728}, 'southwest': {'lat': -19.92778567989273, 'lng': -43.93983252989272}}",aeroporto,,,,,,,
52,ChIJew6Z9E2apgAR0PUoziS5P9s,Belo Horizonte/MG,Taxi Pampulha Airport,"Praça Bagatelle, 204 - São Luiz, Belo Horizonte",Indisponível,OPERATIONAL,-19.8516589,-43.9554385,Não disponível,"{'northeast': {'lat': -19.85032152010728, 'lng': -43.95406362010728}, 'southwest': {'lat': -19.85302117989272, 'lng': -43.95676327989273}}",aeroporto,,,,,,,
53,ChIJ45apHnOQpgARvJDrtmxlprg,Belo Horizonte/MG,Belo Horizonte/Pampulha Carlos Drummond de Andrade Airport,"Praça Bagatelle, 204 - São Luiz, Belo Horizonte",Indisponível,OPERATIONAL,-19.8498475,-43.9548899,Não disponível,"{'northeast': {'lat': -19.8484721, 'lng': -43.95400232010727}, 'southwest': {'lat': -19.85397370000001, 'lng': -43.95670197989272}}",aeroporto,,,,,,,
54,ChIJ_6HPFcmRpgARk5UhRGVy3oc,Belo Horizonte/MG,Hangar Marlin,"Batalhão de Radiopatrulhamento Aéreo - R. dos Hangares, 50 - Itapoã, Belo Horizonte",Indisponível,OPERATIONAL,-19.8493058,-43.9467763,Não disponível,"{'northeast': {'lat': -19.84773082010728, 'lng': -43.94533607010727}, 'southwest': {'lat': -19.85043047989273, 'lng': -43.94803572989272}}",aeroporto,,,,,,,
55,ChIJ3Yo_Ke7FpgARVhU7hkSVWHg,Belo Horizonte/MG,CONSTRUÇÃO AEROPORTO DE BETIM,"XQRW+C5, Betim",Indisponível,OPERATIONAL,-20.0089267,-44.2046231,Não disponível,"{'northeast': {'lat': -20.00735307010728, 'lng': -44.20351012010728}, 'southwest': {'lat': -20.01005272989272, 'lng': -44.20620977989272}}",aeroporto,,,,,,,
56,ChIJUyR0DhxjpgARgxl6ilLjsJw,Belo Horizonte/MG,Belo Horizonte/Confins–Tancredo Neves International Airport,"LMG-800, 76 - Rodoviario, Confins",Indisponível,OPERATIONAL,-19.6369763,-43.9651325,Não disponível,"{'northeast': {'lat': -19.62013114999999, 'lng': -43.9609393}, 'southwest': {'lat': -19.64259135, 'lng': -43.9718389}}",aeroporto,,,,,,,
57,ChIJ48SW-SNjpgARAkzlMOEwHSI,Belo Horizonte/MG,Aeroporto Indústria,927R+WJ - Lagoa Santa,Indisponível,OPERATIONAL,-19.6346166,-43.9577301,Não disponível,"{'northeast': {'lat': -19.63307242010728, 'lng': -43.95649342010727}, 'southwest': {'lat': -19.63577207989272, 'lng': -43.95919307989272}}",aeroporto,,,,,,,
58,ChIJtQ8IN4BjpgARk7-H-yFKBuM,Belo Horizonte/MG,Aeroporto Internacional de Confins,"Highway MG 10, Km 39, Confins",True,OPERATIONAL,-19.6341372,-43.9654086,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -19.63143975, 'lng': -43.96195574999999}, 'southwest': {'lat': -19.63503635, 'lng': -43.96655955000001}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
59,ChIJq92WsYA9uAARkk1sVnZxyIQ,Vitória/ES,insolo,"R. Manoel Messías dos Santos, 134 - Itararé, Vitória",Indisponível,OPERATIONAL,-20.2937659,-40.3090321,Não disponível,"{'northeast': {'lat': -20.29239082010728, 'lng': -40.30762922010728}, 'southwest': {'lat': -20.29509047989272, 'lng': -40.31032887989272}}",aeroporto,,,,,,,
60,ChIJm6xbkz0YuAAR_4nQ62z2UyE,Vitória/ES,Quality Hotel Aeroporto Vitória,"Av. Rosendo Serapião de Souza Filho, 51 - Mata da Praia, Vitória",True,OPERATIONAL,-20.2718872,-40.2876447,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -20.27042787010728, 'lng': -40.28638472010728}, 'southwest': {'lat': -20.27312752989272, 'lng': -40.28908437989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
61,ChIJpwA8xx0ZuAARRmO3ckvgrms,Vitória/ES,Táxi Vitória/ Vix Airport/ 24 horas/ Agendamentos/ Translados/ City Tours,"Av. Roza Helena Schorling Albuquerque - Aeroporto, Vitória",True,OPERATIONAL,-20.2711628,-40.28810259999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -20.26979232010728, 'lng': -40.28673802010729}, 'southwest': {'lat': -20.27249197989272, 'lng': -40.28943767989273}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
62,ChIJtQMOPkcYuAAROWaRtcRbTiQ,Vitória/ES,Aeroporto Eurico Salles,"Av. Roza Helena Schorling Albuquerque, S/N - Aeroporto, Vitória",Indisponível,OPERATIONAL,-20.2671052,-40.2862519,Não disponível,"{'northeast': {'lat': -20.26575537010728, 'lng': -40.28490207010727}, 'southwest': {'lat': -20.26845502989272, 'lng': -40.28760172989271}}",aeroporto,,,,,,,
63,ChIJZaU6tyEZuAARqVs4Q3fV2CA,Vitória/ES,Estacionamento Vitória Airport,"Av. Roza Helena Schorling Albuquerque, 856 - Aeroporto, Vitória",True,OPERATIONAL,-20.2667578,-40.2842914,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -20.26541222010728, 'lng': -40.28294547010728}, 'southwest': {'lat': -20.26811187989273, 'lng': -40.28564512989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
64,ChIJDWqH-UIYuAARKqaqCnWRAbY,Vitória/ES,Aeroporto de Vitória - Eurico de Aguiar Salles,"Av. Roza Helena Schorling Albuquerque, S/N - Aeroporto, Vitória",True,OPERATIONAL,-20.2616597,-40.2833489,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -20.25759665, 'lng': -40.28040710000001}, 'southwest': {'lat': -20.27384885, 'lng': -40.2898563}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
65,ChIJZR__N9YXuAARokK0ncp6W9s,Vitória/ES,SJIE,"Heliponto - Praia da Costa, Vila Velha",Indisponível,OPERATIONAL,-20.3272761,-40.2691875,Não disponível,"{'northeast': {'lat': -20.32583862010728, 'lng': -40.26842657010728}, 'southwest': {'lat': -20.32853827989272, 'lng': -40.27112622989273}}",aeroporto,,,,,,,
66,ChIJuUow0w8YuAARinfUNmEWEuI,Vitória/ES,Vipesa Vitória Produtos e Serv para Aeronaves,"Maria Ortiz, Vitória",Indisponível,OPERATIONAL,-20.2572134,-40.29487700000001,Não disponível,"{'northeast': {'lat': -20.25582672010728, 'lng': -40.29358352010728}, 'southwest': {'lat': -20.25852637989272, 'lng': -40.29628317989273}}",aeroporto,,,,,,,
67,ChIJ-20R4WxXuAAR3TFypHaAocc,Vitória/ES,Aeroporto de Guarapari - SNGA,"Av. Padre José de Anchieta, 3006 - Aeroporto, Guarapari",Indisponível,OPERATIONAL,-20.6471744,-40.4900883,Não disponível,"{'northeast': {'lat': -20.64587587010728, 'lng': -40.48866137010727}, 'southwest': {'lat': -20.64857552989272, 'lng': -40.49136102989272}}",aeroporto,,,,,,,
68,ChIJ10DbslbVmwARSl1bf8MYgrQ,Rio de Janeiro/RJ,Airport Transfers Rio,"20th floor - Av. Rio Branco, 115 - Centro, Rio de Janeiro",True,OPERATIONAL,-22.903277,-43.178059,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.90198352010728, 'lng': -43.17682732010727}, 'southwest': {'lat': -22.90468317989272, 'lng': -43.17952697989271}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
69,ChIJ0QvFwox_mQARuQmHrmr8Svo,Rio de Janeiro/RJ,Rio Airport Service,"R. do Russel, 804 - 4º andar - Glória, Rio de Janeiro",True,OPERATIONAL,-22.9240967,-43.1731671,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.92275467010728, 'lng': -43.17169367010727}, 'southwest': {'lat': -22.92545432989272, 'lng': -43.17439332989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
70,ChIJMxHgo9yBmQARoQBlkCa-Df8,Rio de Janeiro/RJ,Prodigy Hotel Santos Dumont Airport Rio de Janeiro,"Av. Alm. Silvio de Noronha, 365 - Centro, Rio de Janeiro",True,OPERATIONAL,-22.9146766,-43.16631,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.91338197010728, 'lng': -43.16500032010727}, 'southwest': {'lat': -22.91608162989273, 'lng': -43.16769997989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
71,ChIJe-vdndyBmQARx9w1PRRi3eU,Rio de Janeiro/RJ,Santos Dumont Airport,"Praça Sen. Salgado Filho, s/n - Centro, Rio de Janeiro",Indisponível,OPERATIONAL,-22.9097959,-43.1638162,Não disponível,"{'northeast': {'lat': -22.90820710000001, 'lng': -43.16137525000001}, 'southwest': {'lat': -22.91456229999999, 'lng': -43.17113905}}",aeroporto,,,,,,,
72,ChIJ909LK8xxmQARWSHxhvi1958,Rio de Janeiro/RJ,Airtime Serviços e Transportes,"R. João Torquato, 100 - Bonsucesso, Rio de Janeiro",True,OPERATIONAL,-22.8581763,-43.25402930000001,"['Monday: 8:30\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 8:00\u2009–\u200911:00\u202fAM', 'Sunday: Closed']","{'northeast': {'lat': -22.85682107010727, 'lng': -43.25268062010728}, 'southwest': {'lat': -22.85952072989272, 'lng': -43.25538027989273}}",aeroporto,08:30 - 19:30,08:30 - 19:30,08:30 - 19:30,08:30 - 19:30,08:30 - 19:30,08:00 - 11:00,
73,ChIJYZ4ntnZ5mQARUqZArdwunDg,Rio de Janeiro/RJ,Can Galeão,"Av. Brg. Trompowski, 68 - Galeão, Rio de Janeiro",Indisponível,OPERATIONAL,-22.832564,-43.2392587,Não disponível,"{'northeast': {'lat': -22.83136727010728, 'lng': -43.23772242010727}, 'southwest': {'lat': -22.83406692989272, 'lng': -43.24042207989271}}",aeroporto,,,,,,,
74,ChIJRVSGWpl5mQARqsSjGZLEhhM,Rio de Janeiro/RJ,Base Aérea do Galeão (BAGL),"Estrada do Galeão, s/n - Ilha do Governador, Rio de Janeiro",True,OPERATIONAL,-22.8238006,-43.23319009999999,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -22.82244522010728, 'lng': -43.23179722010728}, 'southwest': {'lat': -22.82514487989272, 'lng': -43.23449687989272}}",aeroporto,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,08:00 - 16:00,
75,ChIJZwQIDo95mQAR6MnIRiyPBb0,Rio de Janeiro/RJ,United Airlines,"RIOgaleão - Aeroporto Internacional Tom Jobim - Av. Vinte de Janeiro, s/n° - Ilha do Governador, Rio de Janeiro",True,OPERATIONAL,-22.8152234,-43.2454615,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']","{'northeast': {'lat': -22.81367537010728, 'lng': -43.24417232010728}, 'southwest': {'lat': -22.81637502989272, 'lng': -43.24687197989272}}",aeroporto,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00
76,ChIJJ-rfL455mQARnmDTNlHpPb0,Rio de Janeiro/RJ,Air France Airlines,"RIOgaleão - Aeroporto Internacional Tom Jobim - Av. Vinte de Janeiro, s/n° - Ilha do Governador, Rio de Janeiro",True,OPERATIONAL,-22.8141426,-43.246039,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.81262592010728, 'lng': -43.24457102010729}, 'southwest': {'lat': -22.81532557989272, 'lng': -43.24727067989273}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
77,ChIJ5z7ksyB6mQAREwYXLPoSnY8,Rio de Janeiro/RJ,Aerocoop - Conventional Cab from Galeao International Airport,"2695, Av. Vinte de Janeiro, 2605 - Galeão, Rio de Janeiro",True,OPERATIONAL,-22.809135,-43.25300499999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.80746772010728, 'lng': -43.25216772010728}, 'southwest': {'lat': -22.81016737989273, 'lng': -43.25486737989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
78,ChIJTzYWO495mQAREkVYL7_fqc8,Rio de Janeiro/RJ,RIOgaleão International Airport,"Av. Vinte de Janeiro, s/nº - Ilha do Governador, Rio de Janeiro",True,OPERATIONAL,-22.8052698,-43.2566277,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.79736969999999, 'lng': -43.22157585}, 'southwest': {'lat': -22.8289701, 'lng': -43.26831165}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
79,ChIJDd3KDWN3mQARz3fPyjCUPX8,Rio de Janeiro/RJ,Morrinho do GIG Airport,"Estr. Embraer, 546 - Galeão, Rio de Janeiro",True,OPERATIONAL,-22.792173,-43.2245173,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.79065207010728, 'lng': -43.22342147010727}, 'southwest': {'lat': -22.79335172989272, 'lng': -43.22612112989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
80,ChIJS29dOc53mQARZ9P2gYPFHBQ,Rio de Janeiro/RJ,CENTRO DE INSTRUÇÃO AIRPORT SERVICE,"Av. Dr. Agenor de Almeida Loyola, 452 - Bancários, Rio de Janeiro",True,OPERATIONAL,-22.791281,-43.1805883,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -22.78994677010728, 'lng': -43.17926387010728}, 'southwest': {'lat': -22.79264642989272, 'lng': -43.18196352989272}}",aeroporto,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,,
81,ChIJM34eo0tjmQARwDijQUgnR44,Rio de Janeiro/RJ,Aeroporto Internacional do Rio de Janeiro-Campo dos Afonsos,"Av. Marechal Fontenele, 1000 - Campo dos Afonsos, Rio de Janeiro",True,OPERATIONAL,-22.8761072,-43.3732337,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -22.87479932010728, 'lng': -43.37183122010727}, 'southwest': {'lat': -22.87749897989272, 'lng': -43.37453087989272}}",aeroporto,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
82,ChIJuzGMBDPamwAR7xd4Vnn_nOA,Rio de Janeiro/RJ,Aeroporto de Jacarepaguá - Roberto Marinho,"Av. Ayrton Senna, 2541 - Barra da Tijuca, Rio de Janeiro",Indisponível,OPERATIONAL,-22.9876265,-43.3700789,Não disponível,"{'northeast': {'lat': -22.98633392010728, 'lng': -43.36862457010727}, 'southwest': {'lat': -22.98903357989272, 'lng': -43.37132422989271}}",aeroporto,,,,,,,
83,ChIJ42ya647tmQARx_5bfRbP7VM,Rio de Janeiro/RJ,Aeroporto Municipal de Maricá,"R. Jovino Duarte de Oliveira, S/N - Centro, Maricá",True,OPERATIONAL,-22.9204971,-42.8284042,"['Monday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -22.91911252010728, 'lng': -42.82707452010727}, 'southwest': {'lat': -22.92181217989273, 'lng': -42.82977417989272}}",aeroporto,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00
84,ChIJNV0jEozVmwARW9mJ3JYZX9w,Rio de Janeiro/RJ,Zurich Airport Latin America,"Rua Dias Ferreira, 78 - Leblon, Rio de Janeiro",True,OPERATIONAL,-22.9854446,-43.2281067,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -22.98406082010727, 'lng': -43.22684177010728}, 'southwest': {'lat': -22.98676047989272, 'lng': -43.22954142989272}}",aeroporto,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,,
85,ChIJ-U8t3yLVmwARn2E84-iMvkQ,Rio de Janeiro/RJ,Heliponto da Lagoa Rodrigo de Freitas (SDRJ),"Parque dos Patins Lagoa Rodrigo de Freitas, Av. Borges de Medeiros, s/n, Rio de Janeiro",Indisponível,OPERATIONAL,-22.9711412,-43.216623,Não disponível,"{'northeast': {'lat': -22.96976367010728, 'lng': -43.21539582010728}, 'southwest': {'lat': -22.97246332989272, 'lng': -43.21809547989272}}",aeroporto,,,,,,,
